episode,phase,total_reward,steps,success,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
256,1.0,-6.75,500,0,85,0,nan,5.887295840824852e+17,-2662192640.0,nan
257,1.0,-6.1,500,0,72,0,nan,6.098180796642755e+17,-2735105536.0,nan
258,1.0,-6.85,500,0,87,0,nan,6.365869271930634e+17,-2809957120.0,nan
259,1.0,-5.85,500,0,67,0,nan,6.687589122996961e+17,-2898605568.0,nan
260,1.0,-6.05,500,0,71,0,nan,7.11884850717524e+17,-2979626752.0,nan
261,1.0,-7.45,500,0,99,0,nan,7.882910819627827e+17,-3066694912.0,nan
262,1.0,-6.65,500,0,83,0,nan,7.76307023695315e+17,-3147570688.0,nan
263,1.0,-5.6,500,0,62,0,nan,9.914764327292764e+17,-3230854656.0,nan
264,1.0,-6.95,500,0,89,0,nan,8.34658449378771e+17,-3313181696.0,nan
265,1.0,-6.35,500,0,77,0,nan,9.273678267238318e+17,-3405920256.0,nan
266,1.0,-5.9,500,0,68,0,nan,1.0449890451778437e+18,-3487208704.0,nan
267,1.0,-6.15,500,0,73,0,nan,1.1144080174675395e+18,-3564973056.0,nan
268,1.0,-6.7,500,0,84,0,nan,1.200738303226151e+18,-3687564544.0,nan
269,1.0,-6.2,500,0,74,0,nan,1.2631494694367396e+18,-3748852224.0,nan
270,1.0,-5.55,500,0,61,0,nan,1.3501178155368448e+18,-3862702080.0,nan
271,1.0,-6.3,500,0,76,0,nan,1.6026559826666455e+18,-3959731200.0,nan
272,1.0,-6.45,500,0,79,0,nan,1.6380724891478917e+18,-4041085696.0,nan
273,1.0,-6.55,500,0,81,0,nan,1.8767022465031864e+18,-4150826752.0,nan
274,1.0,-6.55,500,0,81,0,nan,1.53955734681079e+18,-4250167296.0,nan
275,1.0,-6.4,500,0,78,0,nan,1.8739129229424722e+18,-4340146176.0,nan
276,1.0,-6.4,500,0,78,0,nan,1.817041646068433e+18,-4468603904.0,nan
277,1.0,-6.65,500,0,83,0,nan,2.4151424364739297e+18,-4558668288.0,nan
278,1.0,-6.95,500,0,89,0,nan,2.445918591569101e+18,-4654161920.0,nan
279,1.0,-6.35,500,0,77,0,nan,1.979371343770026e+18,-4778407936.0,nan
280,1.0,-6.5,500,0,80,0,nan,2.3304767426002944e+18,-4911048704.0,nan
281,1.0,-6.9,500,0,88,0,nan,2.307305084800729e+18,-4988741120.0,nan
282,1.0,-6.55,500,0,81,0,nan,2.4677433476246405e+18,-5111785472.0,nan
283,1.0,-5.85,500,0,67,0,nan,2.704391235270869e+18,-5228143104.0,nan
284,1.0,-5.5,500,0,60,0,nan,3.1545060069149245e+18,-5312314368.0,nan
285,1.0,-6.0,500,0,70,0,nan,2.669928967443579e+18,-5465386496.0,nan
286,1.0,-7.05,500,0,91,0,nan,2.6101298285437256e+18,-5609539072.0,nan
287,1.0,-6.9,500,0,88,0,nan,3.2913405038695547e+18,-5694023680.0,nan
288,1.0,-7.3,500,0,96,0,nan,3.815761920586154e+18,-5835847168.0,nan
289,1.0,-6.8,500,0,86,0,nan,3.806632125784916e+18,-5938331648.0,nan
290,1.0,-5.55,500,0,61,0,nan,3.892550438280495e+18,-6049774080.0,nan
