episode,phase,total_reward,steps,success,n_licks,n_pokes,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
825,1.0,19.34,500,1,143,500,3,108.33333333333333,nan,nan,nan
826,1.0,-1.52,500,1,160,500,1,37.0,nan,nan,nan
827,1.0,-11.64,500,0,162,500,0,nan,nan,nan,nan
828,1.0,-0.41,500,1,140,500,1,183.0,nan,nan,nan
829,1.0,8.65,500,1,153,500,2,129.5,nan,nan,nan
830,1.0,7.34,500,1,180,500,2,125.0,nan,nan,nan
831,1.0,-2.05,500,1,169,500,1,323.0,nan,nan,nan
832,1.0,8.95,500,1,150,500,2,143.0,nan,nan,nan
833,1.0,9.52,500,1,138,500,2,86.5,nan,nan,nan
834,1.0,-0.63,500,1,142,500,1,96.0,nan,nan,nan
835,1.0,-10.44,500,0,138,500,0,nan,nan,nan,nan
836,1.0,-1.04,500,1,151,500,1,453.0,nan,nan,nan
837,1.0,-1.1,500,1,153,500,1,76.0,nan,nan,nan
838,1.0,-0.67,500,1,141,500,1,120.0,nan,nan,nan
839,1.0,-0.93,500,1,150,500,1,37.0,nan,nan,nan
840,1.0,-0.11,500,1,129,500,1,248.0,nan,nan,nan
841,1.0,19.37,500,1,144,500,3,64.0,nan,nan,nan
842,1.0,-0.69,500,1,140,500,1,66.0,nan,nan,nan
843,1.0,-10.75,500,0,144,500,0,nan,nan,nan,nan
844,1.0,-11.7,500,0,164,500,0,nan,nan,nan,nan
845,1.0,19.08,500,1,151,500,3,111.0,nan,nan,nan
846,1.0,-0.18,500,1,132,500,1,214.0,nan,nan,nan
847,1.0,-0.94,500,1,148,500,1,195.0,nan,nan,nan
848,1.0,18.56,500,1,157,500,3,81.33333333333333,nan,nan,nan
849,1.0,-10.75,500,0,142,500,0,nan,nan,nan,nan
850,1.0,9.23,500,1,146,500,2,138.5,nan,nan,nan
851,1.0,9.07,500,1,147,500,2,92.0,nan,nan,nan
852,1.0,9.03,500,1,150,500,2,78.5,nan,nan,nan
853,1.0,-1.31,500,1,155,500,1,373.0,nan,nan,nan
854,1.0,9.99,500,1,124,500,2,93.5,nan,nan,nan
855,1.0,-10.92,500,0,148,500,0,nan,nan,nan,nan
856,1.0,-0.84,500,1,145,500,1,228.0,nan,nan,nan
857,1.0,8.58,500,1,156,500,2,168.0,nan,nan,nan
858,1.0,-1.72,500,1,163,500,1,144.0,nan,nan,nan
859,1.0,8.84,500,1,152,500,2,135.0,nan,nan,nan
860,1.0,-0.38,500,1,132,500,1,212.0,nan,nan,nan
861,1.0,9.06,500,1,148,500,2,111.5,nan,nan,nan
862,1.0,8.53,500,1,160,500,2,59.0,nan,nan,nan
863,1.0,9.24,500,1,147,500,2,61.0,nan,nan,nan
864,1.0,-0.07,500,1,131,500,1,163.0,nan,nan,nan
865,1.0,9.24,500,1,144,500,2,138.0,nan,nan,nan
866,1.0,-0.88,500,1,149,500,1,75.0,nan,nan,nan
867,1.0,-0.49,500,1,139,500,1,437.0,nan,nan,nan
868,1.0,-0.12,500,1,128,500,1,56.0,nan,nan,nan
869,1.0,-1.32,500,1,156,500,1,214.0,nan,nan,nan
870,1.0,8.92,500,1,151,500,2,73.5,nan,nan,nan
871,1.0,-0.69,500,1,142,500,1,281.0,nan,nan,nan
872,1.0,-0.82,500,1,146,500,1,222.0,nan,nan,nan
873,1.0,9.15,500,1,145,500,2,59.5,nan,nan,nan
874,1.0,-1.18,500,1,150,500,1,305.0,nan,nan,nan
875,1.0,9.84,500,1,131,500,2,157.5,nan,nan,nan
876,1.0,19.13,500,1,147,500,3,55.0,nan,nan,nan
877,1.0,-9.95,500,0,127,500,0,nan,nan,nan,nan
878,1.0,9.02,500,1,148,500,2,235.5,nan,nan,nan
879,1.0,19.4,500,1,143,500,3,99.66666666666667,nan,nan,nan
880,1.0,-0.28,500,1,136,500,1,351.0,nan,nan,nan
881,1.0,-0.76,500,1,141,500,1,59.0,nan,nan,nan
882,1.0,-10.28,500,0,133,500,0,nan,nan,nan,nan
883,1.0,0.02,500,1,124,500,1,56.0,nan,nan,nan
884,1.0,-2.2,500,1,172,500,1,309.0,nan,nan,nan
885,1.0,9.57,500,1,138,500,2,142.0,nan,nan,nan
886,1.0,18.99,500,1,148,500,3,99.0,nan,nan,nan
887,1.0,-1.41,500,1,157,500,1,281.0,nan,nan,nan
888,1.0,8.7,500,1,154,500,2,93.0,nan,nan,nan
889,1.0,-11.11,500,0,151,500,0,nan,nan,nan,nan
890,1.0,8.69,500,1,154,500,2,64.0,nan,nan,nan
891,1.0,9.21,500,1,143,500,2,127.5,nan,nan,nan
892,1.0,8.86,500,1,152,500,2,182.5,nan,nan,nan
893,1.0,9.8,500,1,128,500,2,132.5,nan,nan,nan
894,1.0,9.07,500,1,150,500,2,87.5,nan,nan,nan
895,1.0,-10.91,500,0,147,500,0,nan,nan,nan,nan
896,1.0,-1.0,500,1,149,500,1,389.0,nan,nan,nan
897,1.0,-1.12,500,1,153,500,1,353.0,nan,nan,nan
898,1.0,18.78,500,1,153,500,3,76.0,nan,nan,nan
899,1.0,-0.18,500,1,133,500,1,39.0,nan,nan,nan
900,1.0,-11.16,500,0,151,500,0,nan,nan,nan,nan
901,1.0,-2.43,500,1,177,500,1,383.0,nan,nan,nan
902,1.0,18.96,500,1,148,500,3,85.66666666666667,nan,nan,nan
903,1.0,-1.05,500,1,149,500,1,91.0,nan,nan,nan
904,1.0,-0.6,500,1,140,500,1,201.0,nan,nan,nan
905,1.0,-0.95,500,1,147,500,1,49.0,nan,nan,nan
906,1.0,-0.89,500,1,146,500,1,428.0,nan,nan,nan
907,1.0,18.61,500,1,157,500,3,33.333333333333336,nan,nan,nan
908,1.0,-1.14,500,1,151,500,1,165.0,nan,nan,nan
909,1.0,8.94,500,1,150,500,2,63.5,nan,nan,nan
910,1.0,-1.1,500,1,150,500,1,85.0,nan,nan,nan
911,1.0,8.74,500,1,153,500,2,199.5,nan,nan,nan
912,1.0,-0.73,500,1,145,500,1,189.0,nan,nan,nan
913,1.0,9.36,500,1,143,500,2,82.0,nan,nan,nan
914,1.0,9.48,500,1,137,500,2,42.5,nan,nan,nan
915,1.0,-11.69,500,0,163,500,0,nan,nan,nan,nan
916,1.0,-0.36,500,1,136,500,1,96.0,nan,nan,nan
917,1.0,8.92,500,1,152,500,2,94.5,nan,nan,nan
918,1.0,-0.93,500,1,145,500,1,219.0,nan,nan,nan
919,1.0,-0.34,500,1,134,500,1,389.0,nan,nan,nan
920,1.0,8.91,500,1,151,500,2,198.5,nan,nan,nan
921,1.0,9.01,500,1,149,500,2,164.5,nan,nan,nan
922,1.0,18.72,500,1,152,500,3,108.0,nan,nan,nan
923,1.0,-10.4,500,0,137,500,0,nan,nan,nan,nan
924,1.0,-0.39,500,1,135,500,1,273.0,nan,nan,nan
925,1.0,8.8,500,1,153,500,2,57.0,nan,nan,nan
926,1.0,-0.82,500,1,145,500,1,161.0,nan,nan,nan
927,1.0,-1.02,500,1,150,500,1,331.0,nan,nan,nan
928,1.0,19.66,500,1,133,500,3,101.33333333333333,nan,nan,nan
929,1.0,9.86,500,1,128,500,2,121.0,nan,nan,nan
930,1.0,-10.45,500,0,135,500,0,nan,nan,nan,nan
931,1.0,9.15,500,1,146,500,2,168.5,nan,nan,nan
932,1.0,8.52,500,1,157,500,2,98.0,nan,nan,nan
933,1.0,-0.1,500,1,128,500,1,322.0,nan,nan,nan
934,1.0,19.25,500,1,143,500,3,109.66666666666667,nan,nan,nan
935,1.0,-1.45,500,1,159,500,1,169.0,nan,nan,nan
936,1.0,-1.89,500,1,167,500,1,358.0,nan,nan,nan
937,1.0,8.07,500,1,172,500,2,126.0,nan,nan,nan
938,1.0,8.76,500,1,154,500,2,180.0,nan,nan,nan
939,1.0,9.05,500,1,152,500,2,135.0,nan,nan,nan
940,1.0,8.57,500,1,156,500,2,133.0,nan,nan,nan
941,1.0,-1.92,500,1,166,500,1,78.0,nan,nan,nan
942,1.0,-1.7,500,1,161,500,1,76.0,nan,nan,nan
943,1.0,-0.92,500,1,149,500,1,340.0,nan,nan,nan
944,1.0,8.86,500,1,153,500,2,92.0,nan,nan,nan
945,1.0,8.75,500,1,154,500,2,74.0,nan,nan,nan
946,1.0,9.38,500,1,141,500,2,134.0,nan,nan,nan
947,1.0,-0.14,500,1,131,500,1,67.0,nan,nan,nan
948,1.0,-11.13,500,0,152,500,0,nan,nan,nan,nan
949,1.0,18.86,500,1,154,500,3,82.66666666666667,nan,nan,nan
950,1.0,-1.83,500,1,163,500,1,207.0,nan,nan,nan
951,1.0,8.95,500,1,148,500,2,72.0,nan,nan,nan
952,1.0,-11.87,500,0,163,500,0,nan,nan,nan,nan
953,1.0,9.2,500,1,145,500,2,96.5,nan,nan,nan
954,1.0,10.17,500,1,123,500,2,163.5,nan,nan,nan
955,1.0,-0.94,500,1,148,500,1,181.0,nan,nan,nan
956,1.0,8.92,500,1,150,500,2,128.0,nan,nan,nan
957,1.0,-1.21,500,1,154,500,1,328.0,nan,nan,nan
958,1.0,-1.33,500,1,154,500,1,309.0,nan,nan,nan
959,1.0,8.54,500,1,155,500,2,206.5,nan,nan,nan
960,1.0,9.66,500,1,134,500,2,75.5,nan,nan,nan
961,1.0,9.05,500,1,148,500,2,212.0,nan,nan,nan
962,1.0,-1.04,500,1,151,500,1,110.0,nan,nan,nan
963,1.0,-1.51,500,1,159,500,1,247.0,nan,nan,nan
964,1.0,9.06,500,1,148,500,2,112.0,nan,nan,nan
965,1.0,8.54,500,1,160,500,2,122.5,nan,nan,nan
966,1.0,-0.95,500,1,146,500,1,112.0,nan,nan,nan
967,1.0,9.44,500,1,141,500,2,48.5,nan,nan,nan
968,1.0,18.21,500,1,164,500,3,98.66666666666667,nan,nan,nan
969,1.0,-0.89,500,1,144,500,1,314.0,nan,nan,nan
970,1.0,9.91,500,1,132,500,2,158.5,nan,nan,nan
971,1.0,-1.48,500,1,158,500,1,226.0,nan,nan,nan
972,1.0,9.21,500,1,148,500,2,56.0,nan,nan,nan
973,1.0,-0.51,500,1,140,500,1,115.0,nan,nan,nan
974,1.0,-0.62,500,1,139,500,1,310.0,nan,nan,nan
975,1.0,-1.79,500,1,163,500,1,133.0,nan,nan,nan
976,1.0,-1.56,500,1,162,500,1,312.0,nan,nan,nan
977,1.0,-0.65,500,1,138,500,1,75.0,nan,nan,nan
978,1.0,9.36,500,1,143,500,2,80.0,nan,nan,nan
979,1.0,19.32,500,1,141,500,3,107.33333333333333,nan,nan,nan
980,1.0,18.23,500,1,165,500,3,107.66666666666667,nan,nan,nan
981,1.0,8.69,500,1,157,500,2,156.5,nan,nan,nan
982,1.0,8.71,500,1,153,500,2,174.5,nan,nan,nan
983,1.0,9.8,500,1,133,500,2,98.0,nan,nan,nan
984,1.0,8.63,500,1,153,500,2,111.0,nan,nan,nan
985,1.0,-1.01,500,1,147,500,1,400.0,nan,nan,nan
986,1.0,19.77,500,1,128,500,3,87.33333333333333,nan,nan,nan
987,1.0,-0.86,500,1,146,500,1,181.0,nan,nan,nan
988,1.0,-0.34,500,1,134,500,1,139.0,nan,nan,nan
989,1.0,-1.96,500,1,172,500,1,245.0,nan,nan,nan
990,1.0,9.67,500,1,134,500,2,72.5,nan,nan,nan
991,1.0,9.7,500,1,133,500,2,180.0,nan,nan,nan
992,1.0,9.11,500,1,147,500,2,168.5,nan,nan,nan
993,1.0,-11.03,500,0,151,500,0,nan,nan,nan,nan
994,1.0,9.13,500,1,146,500,2,166.0,nan,nan,nan
995,1.0,9.6,500,1,136,500,2,191.5,nan,nan,nan
996,1.0,8.47,500,1,157,500,2,212.5,nan,nan,nan
997,1.0,-0.55,500,1,141,500,1,169.0,nan,nan,nan
998,1.0,9.3,500,1,144,500,2,90.5,nan,nan,nan
999,1.0,-0.84,500,1,143,500,1,228.0,nan,nan,nan
1000,1.0,9.39,500,1,141,500,2,129.0,nan,nan,nan
1001,2.0,-1.01,500,1,152,500,1,90.0,nan,nan,nan
1002,2.0,18.94,500,1,150,500,3,43.333333333333336,nan,nan,nan
1003,2.0,9.12,500,1,147,500,2,81.5,nan,nan,nan
1004,2.0,18.72,500,1,155,500,3,56.666666666666664,nan,nan,nan
1005,2.0,9.58,500,1,138,500,2,64.5,nan,nan,nan
1006,2.0,-0.72,500,1,142,500,1,82.0,nan,nan,nan
1007,2.0,8.88,500,1,150,500,2,114.0,nan,nan,nan
1008,2.0,18.57,500,1,158,500,3,66.0,nan,nan,nan
1009,2.0,-1.31,500,1,153,500,1,109.0,nan,nan,nan
1010,2.0,-11.55,500,0,157,500,0,nan,nan,nan,nan
1011,2.0,19.15,500,1,146,500,3,48.333333333333336,nan,nan,nan
1012,2.0,9.11,500,1,148,500,2,84.5,nan,nan,nan
1013,2.0,19.39,500,1,142,500,3,93.33333333333333,nan,nan,nan
1014,2.0,-0.74,500,1,143,500,1,223.0,nan,nan,nan
1015,2.0,-10.87,500,0,148,500,0,nan,nan,nan,nan
1016,2.0,8.12,500,1,168,500,2,71.5,nan,nan,nan
1017,2.0,-0.21,500,1,131,500,1,162.0,nan,nan,nan
1018,2.0,8.56,500,1,161,500,2,74.5,nan,nan,nan
1019,2.0,-0.76,500,1,143,500,1,44.0,nan,nan,nan
1020,2.0,-1.52,500,1,160,500,1,150.0,nan,nan,nan
1021,2.0,-0.23,500,1,133,500,1,91.0,nan,nan,nan
1022,2.0,9.57,500,1,138,500,2,184.0,nan,nan,nan
1023,2.0,-0.89,500,1,147,500,1,300.0,nan,nan,nan
1024,2.0,10.16,500,1,124,500,2,61.5,nan,nan,nan
1025,2.0,8.78,500,1,154,500,2,62.0,nan,nan,nan
1026,2.0,-10.9,500,0,145,500,0,nan,nan,nan,nan
1027,2.0,-1.56,500,1,161,500,1,22.0,nan,nan,nan
1028,2.0,8.07,500,1,169,500,2,189.0,nan,nan,nan
1029,2.0,-1.87,500,1,167,500,1,146.0,nan,nan,nan
1030,2.0,8.3,500,1,164,500,2,37.0,nan,nan,nan
1031,2.0,7.78,500,1,175,500,2,107.5,nan,nan,nan
1032,2.0,-1.56,500,1,158,500,1,42.0,nan,nan,nan
1033,2.0,8.77,500,1,154,500,2,95.5,nan,nan,nan
1034,2.0,9.41,500,1,141,500,2,68.5,nan,nan,nan
1035,2.0,-11.09,500,0,150,500,0,nan,nan,nan,nan
1036,2.0,19.62,500,1,135,500,3,73.0,nan,nan,nan
1037,2.0,-0.58,500,1,139,500,1,34.0,nan,nan,nan
1038,2.0,8.59,500,1,159,500,2,61.5,nan,nan,nan
1039,2.0,8.77,500,1,154,500,2,90.0,nan,nan,nan
1040,2.0,-1.51,500,1,160,500,1,67.0,nan,nan,nan
1041,2.0,9.16,500,1,144,500,2,81.5,nan,nan,nan
1042,2.0,8.95,500,1,146,500,2,117.5,nan,nan,nan
1043,2.0,-10.48,500,0,138,500,0,nan,nan,nan,nan
1044,2.0,18.52,500,1,156,500,3,28.333333333333332,nan,nan,nan
1045,2.0,-10.82,500,0,142,500,0,nan,nan,nan,nan
1046,2.0,8.99,500,1,150,500,2,70.5,nan,nan,nan
1047,2.0,8.99,500,1,147,500,2,118.0,nan,nan,nan
1048,2.0,-11.06,500,0,152,500,0,nan,nan,nan,nan
1049,2.0,19.42,500,1,139,500,3,42.333333333333336,nan,nan,nan
1050,2.0,-1.14,500,1,152,500,1,107.0,nan,nan,nan
1051,2.0,-0.94,500,1,149,500,1,102.0,nan,nan,nan
1052,2.0,9.37,500,1,141,500,2,145.0,nan,nan,nan
1053,2.0,18.79,500,1,152,500,3,59.666666666666664,nan,nan,nan
1054,2.0,9.36,500,1,142,500,2,59.0,nan,nan,nan
1055,2.0,-1.22,500,1,153,500,1,22.0,nan,nan,nan
1056,2.0,9.03,500,1,146,500,2,72.0,nan,nan,nan
1057,2.0,8.61,500,1,154,500,2,29.5,nan,nan,nan
1058,2.0,-0.98,500,1,149,500,1,67.0,nan,nan,nan
1059,2.0,-0.91,500,1,147,500,1,82.0,nan,nan,nan
1060,2.0,9.78,500,1,131,500,2,81.0,nan,nan,nan
1061,2.0,-1.23,500,1,152,500,1,69.0,nan,nan,nan
1062,2.0,8.96,500,1,148,500,2,109.0,nan,nan,nan
1063,2.0,-1.24,500,1,157,500,1,63.0,nan,nan,nan
1064,2.0,9.63,500,1,136,500,2,92.0,nan,nan,nan
1065,2.0,-11.68,500,0,162,500,0,nan,nan,nan,nan
1066,2.0,-0.54,500,1,139,500,1,197.0,nan,nan,nan
1067,2.0,-0.67,500,1,142,500,1,58.0,nan,nan,nan
1068,2.0,-1.54,500,1,159,500,1,152.0,nan,nan,nan
1069,2.0,8.8,500,1,154,500,2,69.5,nan,nan,nan
1070,2.0,-0.74,500,1,146,500,1,179.0,nan,nan,nan
1071,2.0,8.5,500,1,158,500,2,78.0,nan,nan,nan
1072,2.0,9.05,500,1,151,500,2,66.5,nan,nan,nan
1073,2.0,7.54,500,1,178,500,2,70.5,nan,nan,nan
1074,2.0,9.65,500,1,133,500,2,30.0,nan,nan,nan
1075,2.0,8.61,500,1,157,500,2,97.5,nan,nan,nan
1076,2.0,9.37,500,1,140,500,2,77.5,nan,nan,nan
1077,2.0,0.73,500,1,110,500,1,98.0,nan,nan,nan
1078,2.0,18.95,500,1,153,500,3,31.0,nan,nan,nan
1079,2.0,9.45,500,1,139,500,2,51.0,nan,nan,nan
1080,2.0,19.26,500,1,142,500,3,74.66666666666667,nan,nan,nan
1081,2.0,9.41,500,1,140,500,2,76.0,nan,nan,nan
1082,2.0,19.36,500,1,142,500,3,71.0,nan,nan,nan
1083,2.0,-10.96,500,0,146,500,0,nan,nan,nan,nan
1084,2.0,18.85,500,1,154,500,3,91.66666666666667,nan,nan,nan
1085,2.0,8.89,500,1,149,500,2,49.5,nan,nan,nan
1086,2.0,8.79,500,1,153,500,2,121.5,nan,nan,nan
1087,2.0,-1.88,500,1,167,500,1,118.0,nan,nan,nan
1088,2.0,-0.75,500,1,144,500,1,25.0,nan,nan,nan
1089,2.0,-0.61,500,1,140,500,1,201.0,nan,nan,nan
1090,2.0,-1.16,500,1,152,500,1,39.0,nan,nan,nan
1091,2.0,8.35,500,1,163,500,2,98.5,nan,nan,nan
1092,2.0,9.61,500,1,137,500,2,51.5,nan,nan,nan
1093,2.0,-11.04,500,0,150,500,0,nan,nan,nan,nan
1094,2.0,-1.11,500,1,149,500,1,40.0,nan,nan,nan
1095,2.0,9.05,500,1,150,500,2,52.5,nan,nan,nan
1096,2.0,9.6,500,1,138,500,2,54.0,nan,nan,nan
1097,2.0,9.75,500,1,132,500,2,52.0,nan,nan,nan
1098,2.0,8.59,500,1,158,500,2,70.0,nan,nan,nan
1099,2.0,19.26,500,1,146,500,3,87.33333333333333,nan,nan,nan
1100,2.0,-0.25,500,1,136,500,1,97.0,nan,nan,nan
1101,2.0,-2.09,500,1,170,500,1,165.0,nan,nan,nan
1102,2.0,28.54,500,1,156,500,4,45.75,nan,nan,nan
1103,2.0,9.61,500,1,139,500,2,72.0,nan,nan,nan
1104,2.0,-1.04,500,1,150,500,1,40.0,nan,nan,nan
1105,2.0,-1.62,500,1,161,500,1,32.0,nan,nan,nan
1106,2.0,-0.71,500,1,142,500,1,18.0,nan,nan,nan
1107,2.0,29.23,500,1,143,500,4,39.25,nan,nan,nan
1108,2.0,19.2,500,1,145,500,3,60.333333333333336,nan,nan,nan
1109,2.0,-11.19,500,0,154,500,0,nan,nan,nan,nan
1110,2.0,-0.71,500,1,143,500,1,109.0,nan,nan,nan
1111,2.0,-1.41,500,1,156,500,1,150.0,nan,nan,nan
1112,2.0,10.27,500,1,124,500,2,28.5,nan,nan,nan
1113,2.0,19.09,500,1,145,500,3,61.0,nan,nan,nan
1114,2.0,8.52,500,1,158,500,2,164.0,nan,nan,nan
1115,2.0,18.92,500,1,147,500,3,42.666666666666664,nan,nan,nan
1116,2.0,-0.72,500,1,143,500,1,220.0,nan,nan,nan
1117,2.0,-10.98,500,0,151,500,0,nan,nan,nan,nan
1118,2.0,9.46,500,1,139,500,2,172.5,nan,nan,nan
1119,2.0,8.63,500,1,158,500,2,42.0,nan,nan,nan
1120,2.0,18.99,500,1,151,500,3,43.0,nan,nan,nan
1121,2.0,-0.88,500,1,145,500,1,22.0,nan,nan,nan
1122,2.0,-1.53,500,1,160,500,1,35.0,nan,nan,nan
1123,2.0,9.08,500,1,147,500,2,174.5,nan,nan,nan
1124,2.0,-0.61,500,1,143,500,1,221.0,nan,nan,nan
1125,2.0,-11.25,500,0,152,500,0,nan,nan,nan,nan
1126,2.0,9.14,500,1,144,500,2,43.5,nan,nan,nan
1127,2.0,9.23,500,1,143,500,2,83.0,nan,nan,nan
1128,2.0,9.34,500,1,141,500,2,97.5,nan,nan,nan
1129,2.0,-12.49,500,0,180,500,0,nan,nan,nan,nan
1130,2.0,9.16,500,1,145,500,2,57.0,nan,nan,nan
1131,2.0,9.79,500,1,132,500,2,61.0,nan,nan,nan
1132,2.0,-0.16,500,1,130,500,1,44.0,nan,nan,nan
1133,2.0,19.0,500,1,149,500,3,56.0,nan,nan,nan
1134,2.0,-1.0,500,1,149,500,1,36.0,nan,nan,nan
1135,2.0,9.03,500,1,149,500,2,69.0,nan,nan,nan
1136,2.0,-2.02,500,1,167,500,1,51.0,nan,nan,nan
1137,2.0,8.63,500,1,157,500,2,101.5,nan,nan,nan
1138,2.0,-1.45,500,1,156,500,1,115.0,nan,nan,nan
1139,2.0,-1.35,500,1,155,500,1,56.0,nan,nan,nan
1140,2.0,-0.67,500,1,144,500,1,42.0,nan,nan,nan
1141,2.0,-0.76,500,1,146,500,1,181.0,nan,nan,nan
1142,2.0,9.58,500,1,137,500,2,139.0,nan,nan,nan
1143,2.0,9.21,500,1,142,500,2,85.5,nan,nan,nan
1144,2.0,-1.66,500,1,161,500,1,60.0,nan,nan,nan
1145,2.0,-0.54,500,1,141,500,1,94.0,nan,nan,nan
1146,2.0,8.94,500,1,152,500,2,128.5,nan,nan,nan
1147,2.0,-0.5,500,1,139,500,1,59.0,nan,nan,nan
1148,2.0,8.87,500,1,153,500,2,83.5,nan,nan,nan
1149,2.0,9.64,500,1,132,500,2,64.0,nan,nan,nan
1150,2.0,8.15,500,1,166,500,2,23.5,nan,nan,nan
1151,2.0,-0.85,500,1,145,500,1,71.0,nan,nan,nan
1152,2.0,18.48,500,1,161,500,3,84.33333333333333,nan,nan,nan
1153,2.0,9.4,500,1,140,500,2,46.5,nan,nan,nan
1154,2.0,9.1,500,1,148,500,2,94.5,nan,nan,nan
1155,2.0,8.18,500,1,166,500,2,36.0,nan,nan,nan
1156,2.0,10.08,500,1,126,500,2,71.5,nan,nan,nan
1157,2.0,8.69,500,1,157,500,2,89.0,nan,nan,nan
1158,2.0,9.26,500,1,145,500,2,86.5,nan,nan,nan
1159,2.0,8.81,500,1,153,500,2,98.0,nan,nan,nan
1160,2.0,9.0,500,1,150,500,2,123.5,nan,nan,nan
1161,2.0,-1.06,500,1,150,500,1,214.0,nan,nan,nan
1162,2.0,9.58,500,1,138,500,2,59.5,nan,nan,nan
1163,2.0,9.77,500,1,132,500,2,95.5,nan,nan,nan
1164,2.0,8.63,500,1,158,500,2,34.0,nan,nan,nan
1165,2.0,8.94,500,1,150,500,2,52.5,nan,nan,nan
1166,2.0,-0.23,500,1,135,500,1,67.0,nan,nan,nan
1167,2.0,18.05,500,1,170,500,3,57.666666666666664,nan,nan,nan
1168,2.0,18.49,500,1,159,500,3,50.0,nan,nan,nan
1169,2.0,-1.29,500,1,155,500,1,24.0,nan,nan,nan
1170,2.0,-0.92,500,1,146,500,1,70.0,nan,nan,nan
1171,2.0,9.42,500,1,141,500,2,71.0,nan,nan,nan
1172,2.0,-1.12,500,1,152,500,1,39.0,nan,nan,nan
1173,2.0,19.45,500,1,142,500,3,90.0,nan,nan,nan
1174,2.0,8.62,500,1,156,500,2,124.0,nan,nan,nan
1175,2.0,-11.08,500,0,154,500,0,nan,nan,nan,nan
1176,2.0,-1.33,500,1,157,500,1,61.0,nan,nan,nan
1177,2.0,19.82,500,1,136,500,3,71.33333333333333,nan,nan,nan
1178,2.0,-10.12,500,0,133,500,0,nan,nan,nan,nan
1179,2.0,-0.53,500,1,143,500,1,176.0,nan,nan,nan
1180,2.0,-1.07,500,1,151,500,1,49.0,nan,nan,nan
1181,2.0,19.02,500,1,147,500,3,105.0,nan,nan,nan
1182,2.0,-1.34,500,1,154,500,1,100.0,nan,nan,nan
1183,2.0,8.9,500,1,153,500,2,102.5,nan,nan,nan
1184,2.0,9.18,500,1,145,500,2,55.5,nan,nan,nan
1185,2.0,-0.17,500,1,133,500,1,108.0,nan,nan,nan
1186,2.0,9.32,500,1,145,500,2,56.5,nan,nan,nan
1187,2.0,9.35,500,1,140,500,2,123.0,nan,nan,nan
1188,2.0,27.85,500,1,174,500,4,30.75,nan,nan,nan
1189,2.0,18.56,500,1,155,500,3,54.666666666666664,nan,nan,nan
1190,2.0,0.19,500,1,123,500,1,96.0,nan,nan,nan
1191,2.0,9.31,500,1,145,500,2,85.0,nan,nan,nan
1192,2.0,-0.78,500,1,144,500,1,194.0,nan,nan,nan
1193,2.0,9.11,500,1,145,500,2,95.0,nan,nan,nan
1194,2.0,-0.75,500,1,146,500,1,30.0,nan,nan,nan
1195,2.0,-1.33,500,1,154,500,1,42.0,nan,nan,nan
1196,2.0,-0.9,500,1,147,500,1,23.0,nan,nan,nan
1197,2.0,-0.82,500,1,145,500,1,103.0,nan,nan,nan
1198,2.0,-1.19,500,1,152,500,1,158.0,nan,nan,nan
1199,2.0,-1.15,500,1,154,500,1,130.0,nan,nan,nan
1200,2.0,-0.94,500,1,148,500,1,41.0,nan,nan,nan
1201,2.0,-1.68,500,1,163,500,1,89.0,nan,nan,nan
1202,2.0,9.24,500,1,145,500,2,67.5,nan,nan,nan
1203,2.0,8.89,500,1,149,500,2,67.0,nan,nan,nan
1204,2.0,-0.9,500,1,147,500,1,158.0,nan,nan,nan
1205,2.0,-0.83,500,1,140,500,1,37.0,nan,nan,nan
1206,2.0,-1.78,500,1,166,500,1,27.0,nan,nan,nan
1207,2.0,9.01,500,1,151,500,2,48.0,nan,nan,nan
1208,2.0,-1.41,500,1,158,500,1,155.0,nan,nan,nan
1209,2.0,8.68,500,1,157,500,2,46.0,nan,nan,nan
1210,2.0,8.63,500,1,153,500,2,92.0,nan,nan,nan
1211,2.0,18.5,500,1,159,500,3,79.33333333333333,nan,nan,nan
1212,2.0,-1.47,500,1,158,500,1,74.0,nan,nan,nan
1213,2.0,9.48,500,1,136,500,2,55.5,nan,nan,nan
1214,2.0,-1.23,500,1,155,500,1,67.0,nan,nan,nan
1215,2.0,-11.74,500,0,165,500,0,nan,nan,nan,nan
1216,2.0,8.54,500,1,155,500,2,62.5,nan,nan,nan
1217,2.0,-1.19,500,1,151,500,1,30.0,nan,nan,nan
1218,2.0,19.05,500,1,147,500,3,44.666666666666664,nan,nan,nan
1219,2.0,-0.61,500,1,142,500,1,84.0,nan,nan,nan
1220,2.0,18.51,500,1,160,500,3,73.0,nan,nan,nan
1221,2.0,9.17,500,1,147,500,2,108.5,nan,nan,nan
1222,2.0,8.88,500,1,154,500,2,33.5,nan,nan,nan
1223,2.0,-0.48,500,1,135,500,1,86.0,nan,nan,nan
1224,2.0,-10.9,500,0,148,500,0,nan,nan,nan,nan
1225,2.0,-1.31,500,1,156,500,1,49.0,nan,nan,nan
1226,2.0,10.28,500,1,122,500,2,94.5,nan,nan,nan
1227,2.0,9.11,500,1,143,500,2,97.5,nan,nan,nan
1228,2.0,9.62,500,1,138,500,2,110.5,nan,nan,nan
1229,2.0,-0.08,500,1,131,500,1,274.0,nan,nan,nan
1230,2.0,-1.19,500,1,153,500,1,74.0,nan,nan,nan
1231,2.0,9.1,500,1,150,500,2,107.0,nan,nan,nan
