episode,phase,total_reward,steps,success,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
120,1.0,93.5,500,1,80,10,26.8,0.272519,-2.321137,nan
121,1.0,103.4,500,1,82,11,22.454545454545453,0.186468,-1.858701,nan
122,1.0,103.5,500,1,80,11,23.272727272727273,0.259156,-1.757628,nan
123,1.0,83.15,500,1,87,9,24.444444444444443,0.472744,-2.575492,nan
124,1.0,93.25,500,1,85,10,27.2,0.578285,-2.925176,nan
125,1.0,82.7,500,1,96,9,18.0,0.351917,-2.009125,nan
126,1.0,63.9,500,1,72,7,33.857142857142854,0.207141,-1.433343,nan
127,1.0,83.4,500,1,82,9,26.88888888888889,0.918167,-4.130507,nan
128,1.0,63.75,500,1,75,7,22.428571428571427,0.146856,-1.464196,nan
129,1.0,92.7,500,1,96,10,21.7,1.312317,-3.824179,nan
130,1.0,93.3,500,1,84,10,24.3,0.22249,-1.658382,nan
131,1.0,83.05,500,1,89,9,26.555555555555557,0.844108,-3.21432,nan
132,1.0,93.55,500,1,79,10,25.1,0.177627,-1.544412,nan
133,1.0,93.35,500,1,83,10,23.1,0.128506,-1.597579,nan
134,1.0,92.95,500,1,91,10,22.1,0.913597,-3.758647,nan
135,1.0,92.2,500,1,106,10,20.0,0.52287,-2.713394,nan
136,1.0,93.25,500,1,85,10,23.5,0.738565,-2.996339,nan
137,1.0,102.55,500,1,99,11,18.181818181818183,0.213502,-1.789025,nan
138,1.0,102.65,500,1,97,11,19.545454545454547,1.840734,-4.440414,nan
139,1.0,73.35,500,1,83,8,34.125,1.432518,-4.316701,nan
140,1.0,102.8,500,1,94,11,20.545454545454547,0.799577,-2.653233,nan
141,1.0,73.2,500,1,86,8,33.875,0.190086,-1.754659,nan
142,1.0,92.15,500,1,107,10,22.6,0.691319,-2.779428,nan
143,1.0,82.2,500,1,106,9,27.88888888888889,0.943682,-3.186858,nan
144,1.0,101.5,500,1,120,11,22.90909090909091,0.094073,-1.476782,nan
145,1.0,92.2,500,1,106,10,16.7,1.449687,-4.67571,nan
146,1.0,82.25,500,1,105,9,30.22222222222222,0.625518,-2.459737,nan
147,1.0,112.2,500,1,106,12,21.25,0.255932,-1.791066,nan
148,1.0,112.1,500,1,108,12,19.916666666666668,0.326979,-1.989921,nan
149,1.0,112.0,500,1,110,12,22.333333333333332,1.894954,-4.730544,nan
150,1.0,83.0,500,1,90,9,31.22222222222222,0.332676,-2.016044,nan
151,1.0,92.1,500,1,108,10,25.9,1.279268,-5.130421,nan
152,1.0,92.1,500,1,108,10,22.9,0.943873,-3.639777,nan
153,1.0,92.55,500,1,99,10,26.1,0.446754,-2.655233,nan
154,1.0,122.1,500,1,108,13,21.923076923076923,42.097588,16.985594,nan
155,1.0,93.1,500,1,88,10,27.2,1.802165,-5.396042,nan
156,1.0,102.25,500,1,105,11,25.272727272727273,0.441302,-3.068475,nan
157,1.0,101.0,500,1,130,11,22.181818181818183,0.657928,-2.661386,nan
158,1.0,102.3,500,1,104,11,26.09090909090909,0.294886,-1.884599,nan
159,1.0,102.0,500,1,110,11,22.90909090909091,0.212579,-1.93319,nan
160,1.0,101.85,500,1,113,11,20.636363636363637,0.161584,-1.459785,nan
161,1.0,131.75,500,1,115,14,19.357142857142858,27.957348,21.153498,nan
162,1.0,122.1,500,1,108,13,19.46153846153846,0.86828,-3.377031,nan
163,1.0,102.6,500,1,98,11,20.545454545454547,3.541669,-6.948492,nan
164,1.0,101.2,500,1,126,11,20.09090909090909,0.675221,-2.733366,nan
165,1.0,92.0,500,1,110,10,25.1,1.817577,-4.475599,nan
166,1.0,101.65,500,1,117,11,26.90909090909091,2.0471,-5.346822,nan
167,1.0,81.85,500,1,113,9,28.77777777777778,2.440258,-6.453435,nan
168,1.0,82.6,500,1,98,9,24.666666666666668,2.403119,-5.442422,nan
169,1.0,92.1,500,1,108,10,21.6,2.145713,-4.696612,nan
170,1.0,102.3,500,1,104,11,19.181818181818183,1.581276,-5.661194,nan
171,1.0,92.2,500,1,106,10,26.2,13.864357,5.296475,nan
172,1.0,112.3,500,1,104,12,22.666666666666668,37.526249,15.789694,nan
173,1.0,121.6,500,1,118,13,17.692307692307693,5.385974,-7.731013,nan
