episode,phase,total_reward,steps,success,n_licks,n_pokes,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
361,2.0,-4.44,500,0,30,500,0,nan,0.00277,0.000215,nan
362,2.0,-4.14,500,0,25,500,0,nan,0.002609,0.017687,nan
363,2.0,-5.18,500,0,44,500,0,nan,0.001959,-0.03823,nan
364,2.0,-4.25,500,0,27,500,0,nan,0.001953,0.009274,nan
365,2.0,-4.59,500,0,30,500,0,nan,0.002645,-0.019173,nan
366,2.0,-4.2,500,0,23,500,0,nan,0.001098,0.017201,nan
367,2.0,-4.54,500,0,30,500,0,nan,0.002072,-0.006699,nan
368,2.0,-5.15,500,0,45,500,0,nan,0.002882,-0.054652,nan
369,2.0,-4.55,500,0,30,500,0,nan,0.002415,-0.017221,nan
370,2.0,-4.05,500,0,21,500,0,nan,0.002129,0.009917,nan
371,2.0,-5.21,500,0,44,500,0,nan,0.003543,-0.055439,nan
372,2.0,-4.87,500,0,39,500,0,nan,0.002272,-0.027452,nan
373,2.0,-4.69,500,0,34,500,0,nan,0.001948,-0.017785,nan
374,2.0,-4.86,500,0,37,500,0,nan,0.002315,-0.018823,nan
375,2.0,-4.57,500,0,32,500,0,nan,0.002084,-0.004135,nan
376,2.0,-4.79,500,0,38,500,0,nan,0.003429,-0.013738,nan
377,2.0,-4.8,500,0,36,500,0,nan,0.001832,-0.006258,nan
378,2.0,-5.0,500,0,38,500,0,nan,0.002399,-0.01958,nan
379,2.0,-4.43,500,0,30,500,0,nan,0.002142,0.011033,nan
380,2.0,-4.67,500,0,37,500,0,nan,0.003758,-0.001596,nan
381,2.0,-4.97,500,0,39,500,0,nan,0.002071,-0.015016,nan
382,2.0,-4.39,500,0,27,500,0,nan,0.001951,0.019288,nan
383,2.0,-4.28,500,0,26,500,0,nan,0.002947,0.024661,nan
384,2.0,-4.47,500,0,28,500,0,nan,0.001334,0.019168,nan
385,2.0,-4.69,500,0,34,500,0,nan,0.001945,-0.006338,nan
386,2.0,-5.08,500,0,43,500,0,nan,0.003486,-0.035615,nan
387,2.0,-4.76,500,0,35,500,0,nan,0.001753,-0.01355,nan
388,2.0,-4.83,500,0,36,500,0,nan,0.002377,-0.025527,nan
389,2.0,-4.9,500,0,37,500,0,nan,0.002171,-0.025139,nan
390,2.0,-4.46,500,0,30,500,0,nan,0.001382,0.008619,nan
391,2.0,-5.32,500,0,46,500,0,nan,0.002887,-0.054876,nan
392,2.0,-4.76,500,0,35,500,0,nan,0.00236,-0.011378,nan
393,2.0,-5.14,500,0,44,500,0,nan,0.002181,-0.033533,nan
394,2.0,-4.89,500,0,40,500,0,nan,0.002092,-0.009726,nan
395,2.0,-4.28,500,0,28,500,0,nan,0.004132,0.021396,nan
396,2.0,-5.11,500,0,43,500,0,nan,0.001698,-0.016013,nan
397,2.0,-4.31,500,0,26,500,0,nan,0.001774,0.030883,nan
398,2.0,-4.74,500,0,35,500,0,nan,0.001192,0.006978,nan
399,2.0,-5.07,500,0,40,500,0,nan,0.002291,-0.021443,nan
400,2.0,-4.3,500,0,27,500,0,nan,0.004261,0.012083,nan
401,2.0,-4.36,500,0,28,500,0,nan,0.001777,0.023725,nan
402,2.0,-4.35,500,0,27,500,0,nan,0.001346,0.018736,nan
403,2.0,-4.7,500,0,35,500,0,nan,0.0016,-0.012927,nan
404,2.0,-4.56,500,0,32,500,0,nan,0.001522,-0.002823,nan
405,2.0,-4.05,500,0,21,500,0,nan,0.001362,0.01461,nan
406,2.0,-4.77,500,0,37,500,0,nan,0.002279,-0.023001,nan
407,2.0,-4.59,500,0,34,500,0,nan,0.002843,-0.026785,nan
408,2.0,-4.66,500,0,33,500,0,nan,0.002283,-0.028735,nan
409,2.0,-4.41,500,0,29,500,0,nan,0.001853,-0.011514,nan
410,2.0,-4.66,500,0,34,500,0,nan,0.002993,-0.034159,nan
411,2.0,-4.29,500,0,26,500,0,nan,0.003939,-0.007714,nan
412,2.0,-5.1,500,0,43,500,0,nan,0.00283,-0.052712,nan
413,2.0,-4.56,500,0,31,500,0,nan,0.00189,-0.015876,nan
414,2.0,-4.57,500,0,32,500,0,nan,0.001943,-0.00691,nan
415,2.0,-4.31,500,0,28,500,0,nan,0.002866,0.003225,nan
416,2.0,-4.42,500,0,31,500,0,nan,0.001487,0.007126,nan
417,2.0,-4.9,500,0,42,500,0,nan,0.011447,-0.071905,nan
418,2.0,-4.76,500,0,35,500,0,nan,0.002486,-0.016706,nan
419,2.0,-4.87,500,0,37,500,0,nan,0.001823,-0.019988,nan
420,2.0,-4.44,500,0,32,500,0,nan,0.001607,0.008605,nan
421,2.0,-4.41,500,0,27,500,0,nan,0.001676,0.011934,nan
422,2.0,-4.6,500,0,33,500,0,nan,0.005012,-0.00811,nan
423,2.0,-4.36,500,0,29,500,0,nan,0.001335,0.021137,nan
424,2.0,-4.72,500,0,33,500,0,nan,0.001974,0.000568,nan
425,2.0,-4.95,500,0,37,500,0,nan,0.001754,-0.018732,nan
426,2.0,-4.39,500,0,28,500,0,nan,0.001148,0.016172,nan
427,2.0,-4.45,500,0,28,500,0,nan,0.000948,0.014618,nan
428,2.0,-4.59,500,0,34,500,0,nan,0.001968,-0.003491,nan
429,2.0,-4.02,500,0,22,500,0,nan,0.001448,0.025468,nan
430,2.0,-4.41,500,0,29,500,0,nan,0.002598,0.000901,nan
431,2.0,-4.63,500,0,33,500,0,nan,0.001419,-0.011047,nan
432,2.0,-4.63,500,0,32,500,0,nan,0.001274,-0.020523,nan
433,2.0,-4.83,500,0,36,500,0,nan,0.001677,-0.029698,nan
434,2.0,-4.24,500,0,27,500,0,nan,0.002575,-0.008002,nan
435,2.0,-4.31,500,0,27,500,0,nan,0.001329,-0.010231,nan
436,2.0,-4.57,500,0,34,500,0,nan,0.007375,-0.039943,nan
437,2.0,-4.11,500,0,23,500,0,nan,0.003596,0.005148,nan
438,2.0,-4.45,500,0,28,500,0,nan,0.001084,-0.011613,nan
439,2.0,-4.43,500,0,29,500,0,nan,0.001446,-0.011651,nan
440,2.0,-4.55,500,0,33,500,0,nan,0.001512,-0.021648,nan
441,2.0,-5.02,500,0,39,500,0,nan,0.00207,-0.046028,nan
442,2.0,-4.97,500,0,39,500,0,nan,0.002017,-0.03281,nan
443,2.0,-4.68,500,0,37,500,0,nan,0.005352,-0.034365,nan
444,2.0,-4.58,500,0,32,500,0,nan,0.001461,-0.000814,nan
445,2.0,-4.46,500,0,31,500,0,nan,0.001374,0.004814,nan
446,2.0,-4.97,500,0,41,500,0,nan,0.004445,-0.023482,nan
447,2.0,-4.49,500,0,29,500,0,nan,0.001297,0.017795,nan
448,2.0,-4.43,500,0,30,500,0,nan,0.002404,0.016368,nan
449,2.0,-4.48,500,0,30,500,0,nan,0.001124,0.020779,nan
450,2.0,-4.78,500,0,37,500,0,nan,0.001206,0.003583,nan
451,2.0,-4.34,500,0,29,500,0,nan,0.001261,0.026667,nan
452,2.0,-4.61,500,0,34,500,0,nan,0.001379,0.008965,nan
453,2.0,-5.1,500,0,43,500,0,nan,0.001231,-0.026635,nan
454,2.0,-4.01,500,0,22,500,0,nan,0.001257,0.037254,nan
455,2.0,-4.21,500,0,24,500,0,nan,0.00149,0.013169,nan
456,2.0,-4.61,500,0,34,500,0,nan,0.001351,-0.01021,nan
457,2.0,-4.48,500,0,30,500,0,nan,0.001281,-0.008549,nan
458,2.0,-4.62,500,0,34,500,0,nan,0.001593,-0.026691,nan
459,2.0,-4.67,500,0,35,500,0,nan,0.001118,-0.028685,nan
460,2.0,-4.74,500,0,37,500,0,nan,0.001982,-0.036071,nan
461,2.0,-4.31,500,0,27,500,0,nan,0.001596,-0.002788,nan
462,2.0,-5.12,500,0,44,500,0,nan,0.010086,-0.07367,nan
463,2.0,-4.4,500,0,27,500,0,nan,0.000931,-0.005101,nan
464,2.0,-4.38,500,0,28,500,0,nan,0.005288,-0.014581,nan
465,2.0,-4.43,500,0,30,500,0,nan,0.001789,-0.007975,nan
466,2.0,-4.64,500,0,35,500,0,nan,0.001801,-0.017027,nan
467,2.0,-4.58,500,0,31,500,0,nan,0.001547,-0.000748,nan
468,2.0,-4.24,500,0,27,500,0,nan,0.000993,0.014917,nan
469,2.0,-4.42,500,0,29,500,0,nan,0.00115,0.006448,nan
470,2.0,-4.83,500,0,39,500,0,nan,0.00479,-0.028594,nan
471,2.0,-4.45,500,0,30,500,0,nan,0.001388,0.007296,nan
472,2.0,-4.22,500,0,26,500,0,nan,0.00111,0.018396,nan
473,2.0,-4.79,500,0,38,500,0,nan,0.001498,-0.014066,nan
474,2.0,-4.82,500,0,37,500,0,nan,0.001906,-0.024754,nan
475,2.0,-4.33,500,0,29,500,0,nan,0.002398,0.001617,nan
476,2.0,-4.5,500,0,29,500,0,nan,0.001342,0.001188,nan
477,2.0,-4.35,500,0,29,500,0,nan,0.001465,0.008478,nan
478,2.0,-4.66,500,0,35,500,0,nan,0.00202,-0.007777,nan
479,2.0,-4.43,500,0,30,500,0,nan,0.001376,-0.000129,nan
480,2.0,-4.07,500,0,22,500,0,nan,0.001318,0.016464,nan
481,2.0,-4.45,500,0,30,500,0,nan,0.007989,-0.030548,nan
482,2.0,-4.36,500,0,27,500,0,nan,0.00135,0.000668,nan
483,2.0,-4.38,500,0,29,500,0,nan,0.001276,-0.007831,nan
484,2.0,-4.73,500,0,35,500,0,nan,0.001578,-0.026613,nan
485,2.0,-4.4,500,0,30,500,0,nan,0.00114,-0.006556,nan
486,2.0,-4.83,500,0,37,500,0,nan,0.001509,-0.037256,nan
487,2.0,-5.01,500,0,41,500,0,nan,0.003319,-0.050285,nan
488,2.0,-4.7,500,0,34,500,0,nan,0.001414,-0.020434,nan
489,2.0,-4.15,500,0,25,500,0,nan,0.001148,0.013509,nan
490,2.0,-4.24,500,0,28,500,0,nan,0.003691,0.00931,nan
491,2.0,-4.37,500,0,30,500,0,nan,0.002534,0.002387,nan
492,2.0,-4.59,500,0,34,500,0,nan,0.001369,-0.005997,nan
493,2.0,-4.59,500,0,34,500,0,nan,0.001704,-0.01019,nan
494,2.0,-4.57,500,0,31,500,0,nan,0.007522,-0.021431,nan
495,2.0,-4.84,500,0,38,500,0,nan,0.00145,-0.021694,nan
496,2.0,-4.39,500,0,30,500,0,nan,0.001108,0.012421,nan
497,2.0,-4.14,500,0,25,500,0,nan,0.001876,0.021433,nan
498,2.0,-4.66,500,0,33,500,0,nan,0.001298,-0.007085,nan
499,2.0,-4.52,500,0,29,500,0,nan,0.001224,0.001176,nan
500,2.0,-4.61,500,0,35,500,0,nan,0.001219,-0.000665,nan
