Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
199,96.672,-1.506,-1.506,-0.32,-0.059,0.9021,-0.005,move
200,88.53,-8.142,-8.142,-0.76,-0.0416,0.9012,-0.005,move
201,86.296,-2.234,-2.234,0.322,-0.0311,0.897,-0.015,nose_poke
202,95.516,9.22,9.22,0.375,0.2278,0.9029,-0.015,nose_poke
203,106.92,11.404,11.404,0.92,0.2915,0.9048,-0.055,lick
204,114.896,7.976,7.976,-0.773,0.2575,0.9027,-0.005,move
205,107.056,-7.84,-7.84,-0.189,-0.0478,0.8992,-0.005,move
206,120.0,14.122,14.122,0.786,0.3338,0.8943,-0.055,lick
207,120.0,5.527,5.527,0.668,0.1807,0.8786,-0.055,lick
208,113.849,-6.151,-6.151,-0.855,-0.0436,0.8677,-0.005,move
209,112.236,-1.613,-1.613,0.606,-0.0103,0.8947,-0.055,lick
210,97.062,-15.174,-15.174,0.321,-0.0616,0.8976,-0.015,nose_poke
211,88.952,-8.11,-8.11,0.592,-0.0102,0.8864,-0.055,lick
212,105.109,16.157,16.157,-0.297,0.4255,0.897,-0.005,move
213,118.789,13.68,13.68,0.148,0.4016,0.9019,-0.015,nose_poke
214,111.812,-6.977,-6.977,-0.068,-0.0538,0.8784,-0.005,move
215,96.952,-14.861,-14.861,-0.865,-0.0508,0.8944,-0.005,move
216,81.734,-15.218,-15.218,-0.949,-0.0342,0.8867,-0.005,move
217,67.029,-14.704,-14.704,0.726,-0.0426,0.8884,-0.055,lick
218,48.949,-18.081,-18.081,-0.57,-0.0463,0.8905,-0.005,move
219,43.369,-5.579,-5.579,0.74,0.0033,0.8581,-0.055,lick
220,39.853,-3.517,-3.517,-0.186,-0.0033,0.8788,-0.005,move
221,56.46,16.608,16.608,0.886,0.3883,0.8814,-0.055,lick
222,51.657,-4.803,-4.803,-0.104,-0.0323,0.902,-0.005,move
223,57.273,5.616,5.616,0.947,0.0699,0.8795,-0.055,lick
224,44.673,-12.6,-12.6,0.91,-0.048,0.8944,-0.055,lick
225,33.559,-11.114,-11.114,-0.583,-0.0124,0.8669,-0.005,move
226,13.859,-19.7,-19.7,-0.438,-0.0453,0.8702,-0.005,move
227,29.49,15.63,15.63,0.118,0.3485,0.8522,-0.015,nose_poke
228,11.317,-18.173,-18.173,0.474,-0.0805,0.9048,-0.015,nose_poke
229,25.636,14.32,14.32,-0.457,0.3331,0.8559,-0.005,move
230,32.826,7.19,7.19,0.834,0.156,0.9052,-0.055,lick
231,16.762,-16.064,-16.064,0.12,-0.0629,0.8998,-0.015,nose_poke
232,5.862,-10.9,-10.9,-0.845,-0.0016,0.8609,-0.005,move
233,0.0,-5.934,-5.934,-0.893,-0.005,0.8698,-0.005,move
234,0.0,-13.285,-13.285,-0.929,-0.0251,0.8663,-0.005,move
235,0.0,-9.261,-9.261,-0.881,0.0027,0.8569,-0.005,move
236,3.956,3.956,3.956,0.027,0.0933,0.864,-0.015,nose_poke
237,0.0,-12.484,-12.484,-0.612,-0.0508,0.891,-0.005,move
238,0.0,-15.926,-15.926,-0.256,-0.0248,0.8586,-0.005,move
