episode,total_reward,steps,success,licked_left,licked_right,n_licks,critic_loss,actor_loss,alpha
1442,0.6,20,0,0,1,6,0.004354,-0.752086,nan
1443,0.435,23,0,0,1,9,0.003598,nan,nan
1444,0.49,22,0,0,1,8,8.1e-05,nan,nan
1445,0.54,22,0,0,1,7,8.7e-05,nan,nan
1446,0.435,23,0,0,1,9,7.6e-05,-0.738386,nan
1447,0.385,23,0,0,1,10,0.000208,nan,nan
1448,0.385,23,0,0,1,10,0.003795,-0.739465,nan
1449,0.325,25,0,0,1,11,0.004081,nan,nan
1450,0.595,21,0,0,1,6,7e-05,-0.743462,nan
1451,0.495,21,0,0,1,8,0.000117,nan,nan
1452,0.55,20,0,0,1,7,6.5e-05,nan,nan
1453,0.495,21,0,0,1,8,7.7e-05,-0.74494,nan
1454,0.55,20,0,0,1,7,9.9e-05,-0.733219,nan
1455,0.605,19,0,0,1,6,5.3e-05,nan,nan
1456,0.38,24,0,0,1,10,7.2e-05,nan,nan
1457,0.55,20,0,0,1,7,8.7e-05,nan,nan
1458,0.385,23,0,0,1,10,8e-05,-0.758789,nan
1459,0.44,22,0,0,1,9,0.0001,-0.732507,nan
1460,0.54,22,0,0,1,7,9.6e-05,-0.739458,nan
1461,0.6,20,0,0,1,6,0.003973,-0.75571,nan
1462,0.55,20,0,0,1,7,0.003298,-0.746385,nan
1463,0.66,18,0,0,1,5,0.00422,-0.736564,nan
1464,0.33,24,0,0,1,11,8.1e-05,-0.739049,nan
1465,0.605,19,0,0,1,6,0.000107,nan,nan
1466,0.435,23,0,0,1,9,0.000115,-0.718035,nan
1467,0.37,26,0,0,1,10,5.6e-05,-0.743682,nan
1468,0.495,21,0,0,1,8,7.9e-05,nan,nan
1469,0.435,23,0,0,1,9,8.7e-05,-0.744898,nan
1470,0.545,21,0,0,1,7,8e-05,nan,nan
1471,0.44,22,0,0,1,9,0.00014,nan,nan
1472,0.495,21,0,0,1,8,6.1e-05,-0.748172,nan
1473,0.49,22,0,0,1,8,0.004119,-0.727445,nan
1474,0.44,22,0,0,1,9,9.8e-05,-0.740607,nan
1475,0.49,22,0,0,1,8,0.000117,-0.729393,nan
1476,0.43,24,0,0,1,9,8.2e-05,-0.736608,nan
1477,0.275,25,0,0,1,12,0.000196,nan,nan
1478,0.55,20,0,0,1,7,0.000174,nan,nan
1479,0.44,22,0,0,1,9,0.000151,nan,nan
1480,0.55,20,0,0,1,7,8.9e-05,nan,nan
1481,0.545,21,0,0,1,7,0.000114,-0.740042,nan
1482,0.49,22,0,0,1,8,0.000164,-0.74176,nan
1483,0.485,23,0,0,1,8,7.4e-05,nan,nan
1484,0.38,24,0,0,1,10,0.00011,nan,nan
1485,0.435,23,0,0,1,9,0.00013,-0.737605,nan
1486,0.38,24,0,0,1,10,0.00012,-0.748316,nan
1487,0.44,22,0,0,1,9,0.000138,-0.754392,nan
1488,0.6,20,0,0,1,6,8.8e-05,-0.747947,nan
1489,0.6,20,0,0,1,6,9.2e-05,-0.733897,nan
1490,0.495,21,0,0,1,8,6.7e-05,nan,nan
1491,0.37,26,0,0,1,10,6.9e-05,nan,nan
1492,0.375,25,0,0,1,10,0.000107,-0.740557,nan
1493,0.59,22,0,0,1,6,9.2e-05,-0.742375,nan
1494,0.49,22,0,0,1,8,0.003973,-0.748586,nan
1495,0.375,25,0,0,1,10,0.000133,nan,nan
1496,0.33,24,0,0,1,11,0.00017,nan,nan
1497,0.435,23,0,0,1,9,6.9e-05,-0.73779,nan
1498,0.44,22,0,0,1,9,7.2e-05,-0.753775,nan
1499,0.6,20,0,0,1,6,9.1e-05,-0.747539,nan
1500,0.545,21,0,0,1,7,5.5e-05,nan,nan
1501,0.545,21,0,0,1,7,0.000113,-0.745988,nan
1502,0.55,20,0,0,1,7,8.5e-05,-0.742724,nan
1503,0.435,23,0,0,1,9,0.000125,nan,nan
1504,0.43,24,0,0,1,9,8.4e-05,nan,nan
1505,0.38,24,0,0,1,10,0.003735,nan,nan
1506,0.375,25,0,0,1,10,0.000268,-0.757103,nan
1507,0.55,20,0,0,1,7,0.000161,-0.744565,nan
1508,0.6,20,0,0,1,6,0.000124,-0.723931,nan
1509,0.49,22,0,0,1,8,0.004335,-0.756172,nan
1510,0.595,21,0,0,1,6,6.8e-05,nan,nan
1511,0.54,22,0,0,1,7,0.000141,nan,nan
1512,0.605,19,0,0,1,6,0.004325,-0.744232,nan
1513,0.55,20,0,0,1,7,7.9e-05,-0.754005,nan
1514,0.435,23,0,0,1,9,9.3e-05,nan,nan
1515,0.6,20,0,0,1,6,7.4e-05,nan,nan
1516,0.38,24,0,0,1,10,7.8e-05,nan,nan
1517,0.495,21,0,0,1,8,8.8e-05,-0.748969,nan
1518,0.49,22,0,0,1,8,7.8e-05,-0.725766,nan
1519,0.485,23,0,0,1,8,0.004063,nan,nan
1520,0.44,22,0,0,1,9,7.2e-05,nan,nan
1521,0.49,22,0,0,1,8,7.5e-05,nan,nan
1522,0.435,23,0,0,1,9,8.6e-05,-0.749412,nan
1523,0.495,21,0,0,1,8,9.1e-05,nan,nan
1524,0.545,21,0,0,1,7,0.000104,-0.761581,nan
1525,0.55,20,0,0,1,7,8.9e-05,-0.754492,nan
1526,0.44,22,0,0,1,9,6.6e-05,-0.735796,nan
1527,0.385,23,0,0,1,10,7.6e-05,nan,nan
1528,0.435,23,0,0,1,9,0.000156,-0.752766,nan
1529,0.495,21,0,0,1,8,0.000111,nan,nan
1530,0.44,22,0,0,1,9,0.003247,nan,nan
1531,0.6,20,0,0,1,6,0.000103,nan,nan
1532,0.435,23,0,0,1,9,0.000109,-0.758042,nan
1533,0.33,24,0,0,1,11,0.000121,-0.737253,nan
1534,0.655,19,0,0,1,5,0.000137,nan,nan
1535,0.385,23,0,0,1,10,9.6e-05,-0.735532,nan
1536,0.44,22,0,0,1,9,8.1e-05,-0.757531,nan
1537,0.435,23,0,0,1,9,0.000166,nan,nan
1538,0.495,21,0,0,1,8,0.000113,-0.751814,nan
1539,0.38,24,0,0,1,10,0.000112,-0.75033,nan
1540,0.435,23,0,0,1,9,0.000261,nan,nan
1541,0.435,23,0,0,1,9,0.003284,-0.745687,nan
1542,0.55,20,0,0,1,7,8.5e-05,-0.742047,nan
1543,0.54,22,0,0,1,7,0.000107,-0.744587,nan
1544,0.545,21,0,0,1,7,0.000103,nan,nan
1545,0.485,23,0,0,1,8,7.6e-05,-0.742167,nan
1546,0.6,20,0,0,1,6,9e-05,-0.744332,nan
1547,0.545,21,0,0,1,7,7.5e-05,nan,nan
1548,0.545,21,0,0,1,7,0.000121,-0.742124,nan
1549,0.38,24,0,0,1,10,8.9e-05,-0.742588,nan
1550,0.49,22,0,0,1,8,0.000281,-0.751281,nan
1551,0.325,25,0,0,1,11,0.0001,nan,nan
1552,0.605,19,0,0,1,6,0.003783,-0.754578,nan
1553,0.495,21,0,0,1,8,0.000126,nan,nan
1554,0.6,20,0,0,1,6,0.000117,nan,nan
1555,0.43,24,0,0,1,9,8.6e-05,nan,nan
1556,0.55,20,0,0,1,7,9.1e-05,nan,nan
1557,0.6,20,0,0,1,6,8.6e-05,nan,nan
1558,0.495,21,0,0,1,8,0.000115,-0.748239,nan
1559,0.495,21,0,0,1,8,0.000158,nan,nan
1560,0.595,21,0,0,1,6,0.000121,-0.743152,nan
1561,0.325,25,0,0,1,11,9e-05,nan,nan
1562,0.605,19,0,0,1,6,0.000122,-0.743743,nan
1563,0.6,20,0,0,1,6,5.7e-05,-0.749931,nan
1564,0.385,23,0,0,1,10,0.000107,nan,nan
1565,0.49,22,0,0,1,8,8.8e-05,nan,nan
1566,0.495,21,0,0,1,8,0.000125,-0.737949,nan
1567,0.435,23,0,0,1,9,0.000118,nan,nan
1568,0.435,23,0,0,1,9,0.000115,-0.725467,nan
1569,0.425,25,0,0,1,9,0.000123,nan,nan
1570,0.44,22,0,0,1,9,0.000151,nan,nan
1571,0.54,22,0,0,1,7,0.000128,nan,nan
1572,0.5,20,0,0,1,8,0.000165,nan,nan
1573,0.55,20,0,0,1,7,0.000167,nan,nan
1574,0.49,22,0,0,1,8,0.000112,nan,nan
1575,0.545,21,0,0,1,7,0.000138,-0.747358,nan
1576,0.545,21,0,0,1,7,0.000118,nan,nan
1577,0.6,20,0,0,1,6,0.000135,nan,nan
1578,0.37,26,0,0,1,10,0.000139,nan,nan
1579,0.435,23,0,0,1,9,0.000113,-0.734281,nan
1580,0.325,25,0,0,1,11,0.000144,nan,nan
1581,0.495,21,0,0,1,8,0.000221,-0.747238,nan
1582,0.44,22,0,0,1,9,8.6e-05,-0.749599,nan
1583,0.605,19,0,0,1,6,7.2e-05,nan,nan
1584,0.43,24,0,0,1,9,0.000118,nan,nan
1585,0.55,20,0,0,1,7,0.000166,nan,nan
1586,0.44,22,0,0,1,9,7e-05,nan,nan
1587,0.38,24,0,0,1,10,0.000113,nan,nan
1588,0.44,22,0,0,1,9,0.000112,nan,nan
1589,0.495,21,0,0,1,8,7.6e-05,-0.748116,nan
1590,0.545,21,0,0,1,7,0.000201,nan,nan
1591,0.325,25,0,0,1,11,0.000226,-0.740089,nan
1592,0.44,22,0,0,1,9,0.004032,-0.76464,nan
1593,0.43,24,0,0,1,9,8.3e-05,-0.761561,nan
1594,0.44,22,0,0,1,9,7e-05,-0.750654,nan
1595,0.385,23,0,0,1,10,9.6e-05,nan,nan
1596,0.66,18,0,0,1,5,0.000243,nan,nan
1597,0.275,25,0,0,1,12,0.000457,-0.743556,nan
1598,0.545,21,0,0,1,7,8e-05,nan,nan
1599,0.595,21,0,0,1,6,7.5e-05,-0.733644,nan
1600,0.545,21,0,0,1,7,0.000111,nan,nan
1601,0.49,22,0,0,1,8,0.000164,nan,nan
1602,0.44,22,0,0,1,9,0.000168,nan,nan
1603,0.545,21,0,0,1,7,0.000142,-0.747488,nan
1604,0.55,20,0,0,1,7,8.4e-05,-0.756823,nan
1605,0.6,20,0,0,1,6,8.9e-05,-0.743403,nan
1606,0.435,23,0,0,1,9,8.9e-05,nan,nan
1607,0.44,22,0,0,1,9,0.004002,nan,nan
1608,0.54,22,0,0,1,7,0.000123,nan,nan
1609,0.385,23,0,0,1,10,0.00011,-0.758324,nan
1610,0.385,23,0,0,1,10,9.1e-05,nan,nan
1611,0.38,24,0,0,1,10,7.3e-05,nan,nan
1612,0.37,26,0,0,1,10,0.003799,nan,nan
1613,0.605,19,0,0,1,6,0.004091,-0.737006,nan
1614,0.55,20,0,0,1,7,0.000119,-0.750515,nan
1615,0.485,23,0,0,1,8,9.2e-05,nan,nan
1616,0.435,23,0,0,1,9,0.000111,-0.729416,nan
1617,0.55,20,0,0,1,7,9.3e-05,-0.721542,nan
1618,0.54,22,0,0,1,7,0.000141,-0.766421,nan
1619,0.33,24,0,0,1,11,7.3e-05,-0.760379,nan
1620,0.38,24,0,0,1,10,6.4e-05,-0.739684,nan
1621,0.485,23,0,0,1,8,0.000172,nan,nan
1622,0.595,21,0,0,1,6,0.000116,-0.758611,nan
1623,0.385,23,0,0,1,10,0.000103,nan,nan
1624,0.38,24,0,0,1,10,8.1e-05,nan,nan
1625,0.54,22,0,0,1,7,0.000113,nan,nan
1626,0.545,21,0,0,1,7,8.5e-05,-0.737438,nan
1627,0.435,23,0,0,1,9,0.000151,nan,nan
1628,0.49,22,0,0,1,8,0.000109,nan,nan
1629,0.38,24,0,0,1,10,0.000101,nan,nan
1630,0.605,19,0,0,1,6,0.000122,-0.748407,nan
1631,0.44,22,0,0,1,9,0.003998,-0.741917,nan
1632,0.385,23,0,0,1,10,8.7e-05,nan,nan
1633,0.43,24,0,0,1,9,0.000113,nan,nan
1634,0.545,21,0,0,1,7,7.8e-05,-0.757167,nan
1635,0.545,21,0,0,1,7,0.000154,nan,nan
1636,0.55,20,0,0,1,7,5.8e-05,nan,nan
1637,0.495,21,0,0,1,8,8.4e-05,-0.745759,nan
1638,0.38,24,0,0,1,10,0.000101,-0.752549,nan
1639,0.49,22,0,0,1,8,0.000214,-0.756851,nan
1640,0.595,21,0,0,1,6,9.9e-05,nan,nan
1641,0.435,23,0,0,1,9,9.8e-05,-0.740914,nan
1642,0.655,19,0,0,1,5,7.2e-05,nan,nan
1643,0.495,21,0,0,1,8,0.003669,-0.74523,nan
1644,0.435,23,0,0,1,9,6.1e-05,nan,nan
1645,0.545,21,0,0,1,7,0.00011,-0.731405,nan
1646,0.495,21,0,0,1,8,0.0001,nan,nan
1647,0.545,21,0,0,1,7,8.9e-05,-0.760772,nan
1648,0.38,24,0,0,1,10,8.7e-05,-0.741364,nan
1649,0.605,19,0,0,1,6,0.000143,nan,nan
1650,0.38,24,0,0,1,10,8.5e-05,nan,nan
1651,0.49,22,0,0,1,8,0.000103,nan,nan
1652,0.44,22,0,0,1,9,0.000122,nan,nan
1653,0.385,23,0,0,1,10,0.00015,-0.753906,nan
1654,0.6,20,0,0,1,6,9.7e-05,-0.747573,nan
1655,0.545,21,0,0,1,7,0.000103,nan,nan
1656,0.545,21,0,0,1,7,0.000108,-0.726161,nan
1657,0.44,22,0,0,1,9,0.000125,-0.742644,nan
1658,0.38,24,0,0,1,10,9.2e-05,-0.755442,nan
1659,0.485,23,0,0,1,8,9.7e-05,nan,nan
1660,0.55,20,0,0,1,7,0.000105,nan,nan
1661,0.605,19,0,0,1,6,0.000109,-0.717677,nan
1662,0.55,20,0,0,1,7,0.001872,-0.746823,nan
1663,0.49,22,0,0,1,8,0.00014,-0.737934,nan
1664,0.385,23,0,0,1,10,0.000125,nan,nan
1665,0.605,19,0,0,1,6,8.3e-05,-0.754794,nan
1666,0.49,22,0,0,1,8,0.000107,-0.757507,nan
1667,0.44,22,0,0,1,9,0.004156,-0.733418,nan
1668,0.545,21,0,0,1,7,0.003644,nan,nan
1669,0.435,23,0,0,1,9,0.000161,-0.75728,nan
1670,0.485,23,0,0,1,8,0.000101,nan,nan
1671,0.43,24,0,0,1,9,0.000114,nan,nan
1672,0.435,23,0,0,1,9,0.000108,-0.733613,nan
1673,0.49,22,0,0,1,8,7.7e-05,-0.746253,nan
1674,0.435,23,0,0,1,9,8e-05,nan,nan
1675,0.33,24,0,0,1,11,0.000204,nan,nan
1676,0.43,24,0,0,1,9,0.000179,nan,nan
1677,0.55,20,0,0,1,7,0.000102,nan,nan
1678,0.435,23,0,0,1,9,0.003934,-0.745681,nan
1679,0.495,21,0,0,1,8,0.000159,nan,nan
1680,0.425,25,0,0,1,9,0.000125,-0.754093,nan
1681,0.385,23,0,0,1,10,9.6e-05,nan,nan
1682,0.6,20,0,0,1,6,8.2e-05,nan,nan
1683,0.43,24,0,0,1,9,7.7e-05,nan,nan
1684,0.495,21,0,0,1,8,7.1e-05,-0.738233,nan
1685,0.435,23,0,0,1,9,0.000104,nan,nan
1686,0.55,20,0,0,1,7,0.000107,nan,nan
1687,0.385,23,0,0,1,10,0.000138,-0.759566,nan
1688,0.55,20,0,0,1,7,0.004055,-0.762642,nan
1689,0.43,24,0,0,1,9,9.2e-05,-0.746652,nan
1690,0.435,23,0,0,1,9,8.1e-05,nan,nan
1691,0.38,24,0,0,1,10,0.000116,nan,nan
1692,0.385,23,0,0,1,10,0.000103,-0.735956,nan
1693,0.49,22,0,0,1,8,0.000107,-0.735065,nan
1694,0.43,24,0,0,1,9,0.000132,-0.750232,nan
1695,0.545,21,0,0,1,7,0.000116,nan,nan
1696,0.545,21,0,0,1,7,6.8e-05,-0.734099,nan
1697,0.445,21,0,0,1,9,0.000155,nan,nan
1698,0.49,22,0,0,1,8,6.8e-05,nan,nan
1699,0.655,19,0,0,1,5,6.3e-05,-0.764691,nan
1700,0.49,22,0,0,1,8,0.000104,-0.738365,nan
1701,0.44,22,0,0,1,9,9.8e-05,-0.765472,nan
1702,0.44,22,0,0,1,9,0.000159,-0.73281,nan
1703,0.495,21,0,0,1,8,0.000131,nan,nan
1704,0.605,19,0,0,1,6,0.000118,-0.73438,nan
1705,0.435,23,0,0,1,9,0.000114,nan,nan
1706,0.55,20,0,0,1,7,0.000108,nan,nan
1707,0.545,21,0,0,1,7,0.000123,-0.738602,nan
1708,0.54,22,0,0,1,7,0.006576,-0.743116,nan
1709,0.555,19,0,0,1,7,0.003655,nan,nan
1710,0.545,21,0,0,1,7,0.00018,-0.747256,nan
1711,0.38,24,0,0,1,10,9.5e-05,-0.730694,nan
1712,0.55,20,0,0,1,7,8.1e-05,-0.756059,nan
1713,0.44,22,0,0,1,9,0.000107,-0.754289,nan
1714,0.605,19,0,0,1,6,0.000115,nan,nan
1715,0.33,24,0,0,1,11,7.5e-05,nan,nan
1716,0.435,23,0,0,1,9,0.000105,-0.743863,nan
1717,0.485,23,0,0,1,8,0.0001,nan,nan
1718,0.44,22,0,0,1,9,6.7e-05,nan,nan
1719,0.38,24,0,0,1,10,0.000146,nan,nan
1720,0.495,21,0,0,1,8,0.000127,-0.760739,nan
1721,0.545,21,0,0,1,7,0.00013,nan,nan
1722,0.435,23,0,0,1,9,0.000113,-0.726996,nan
1723,0.605,19,0,0,1,6,7.7e-05,nan,nan
1724,0.445,21,0,0,1,9,9.4e-05,-0.735866,nan
1725,0.495,21,0,0,1,8,0.000115,nan,nan
1726,0.385,23,0,0,1,10,6.8e-05,-0.752258,nan
1727,0.425,25,0,0,1,9,7.9e-05,nan,nan
1728,0.495,21,0,0,1,8,7.6e-05,-0.739216,nan
1729,0.6,20,0,0,1,6,9.7e-05,-0.748254,nan
1730,0.43,24,0,0,1,9,9.4e-05,-0.760822,nan
1731,0.495,21,0,0,1,8,8.9e-05,nan,nan
1732,0.55,20,0,0,1,7,0.000113,nan,nan
1733,0.49,22,0,0,1,8,9.1e-05,nan,nan
1734,0.38,24,0,0,1,10,0.004135,nan,nan
1735,0.55,20,0,0,1,7,0.00404,nan,nan
1736,0.43,24,0,0,1,9,0.000195,nan,nan
1737,0.545,21,0,0,1,7,0.000158,-0.738107,nan
1738,0.6,20,0,0,1,6,0.003238,-0.760751,nan
1739,0.44,22,0,0,1,9,0.000178,-0.74262,nan
1740,0.44,22,0,0,1,9,8.4e-05,-0.759529,nan
1741,0.595,21,0,0,1,6,0.003776,nan,nan
1742,0.495,21,0,0,1,8,9.2e-05,-0.749581,nan
1743,0.5,20,0,0,1,8,8.8e-05,-0.734097,nan
1744,0.49,22,0,0,1,8,4.6e-05,-0.753291,nan
1745,0.545,21,0,0,1,7,6.2e-05,nan,nan
1746,0.55,20,0,0,1,7,8.9e-05,nan,nan
1747,0.605,19,0,0,1,6,0.000233,-0.734444,nan
1748,0.435,23,0,0,1,9,9.4e-05,nan,nan
1749,0.385,23,0,0,1,10,8.2e-05,-0.748788,nan
1750,0.44,22,0,0,1,9,0.000105,-0.747243,nan
1751,0.605,19,0,0,1,6,0.004141,nan,nan
1752,0.49,22,0,0,1,8,7e-05,nan,nan
1753,0.385,23,0,0,1,10,5.7e-05,-0.756904,nan
1754,0.545,21,0,0,1,7,0.000123,nan,nan
1755,0.54,22,0,0,1,7,0.000131,nan,nan
1756,0.545,21,0,0,1,7,0.000126,-0.743957,nan
1757,0.485,23,0,0,1,8,0.000209,nan,nan
1758,0.49,22,0,0,1,8,0.000132,nan,nan
1759,0.495,21,0,0,1,8,0.000105,-0.740911,nan
1760,0.655,19,0,0,1,5,7.1e-05,nan,nan
1761,0.495,21,0,0,1,8,0.000198,-0.751665,nan
1762,0.325,25,0,0,1,11,0.000126,nan,nan
1763,0.49,22,0,0,1,8,8.3e-05,nan,nan
1764,0.49,22,0,0,1,8,0.000122,nan,nan
1765,0.49,22,0,0,1,8,0.000184,nan,nan
1766,0.49,22,0,0,1,8,0.000126,nan,nan
1767,0.6,20,0,0,1,6,0.000106,nan,nan
1768,0.545,21,0,0,1,7,0.003831,-0.748024,nan
1769,0.435,23,0,0,1,9,0.000105,nan,nan
1770,0.605,19,0,0,1,6,0.000132,-0.73111,nan
1771,0.44,22,0,0,1,9,0.000131,-0.747407,nan
1772,0.44,22,0,0,1,9,0.000219,-0.767906,nan
1773,0.385,23,0,0,1,10,0.00011,nan,nan
1774,0.655,19,0,0,1,5,8.3e-05,-0.750348,nan
1775,0.545,21,0,0,1,7,8.1e-05,nan,nan
1776,0.6,20,0,0,1,6,0.000132,nan,nan
1777,0.33,24,0,0,1,11,9e-05,nan,nan
1778,0.375,25,0,0,1,10,9.2e-05,-0.736796,nan
1779,0.6,20,0,0,1,6,8.4e-05,-0.741625,nan
1780,0.54,22,0,0,1,7,0.000119,-0.74255,nan
1781,0.495,21,0,0,1,8,8.1e-05,nan,nan
1782,0.32,26,0,0,1,11,8.3e-05,nan,nan
1783,0.43,24,0,0,1,9,0.004035,nan,nan
1784,0.6,20,0,0,1,6,0.001653,nan,nan
1785,0.385,23,0,0,1,10,0.000155,-0.728173,nan
1786,0.49,22,0,0,1,8,0.000105,-0.748131,nan
1787,0.485,23,0,0,1,8,9.8e-05,nan,nan
1788,0.545,21,0,0,1,7,0.007048,-0.744124,nan
1789,0.605,19,0,0,1,6,0.000131,nan,nan
1790,0.385,23,0,0,1,10,7.5e-05,-0.741577,nan
1791,0.435,23,0,0,1,9,0.000131,nan,nan
1792,0.605,19,0,0,1,6,7e-05,-0.760774,nan
1793,0.44,22,0,0,1,9,0.007724,-0.748649,nan
1794,0.545,21,0,0,1,7,0.000118,nan,nan
1795,0.605,19,0,0,1,6,0.000133,-0.744404,nan
1796,0.38,24,0,0,1,10,6.1e-05,-0.749051,nan
1797,0.66,18,0,0,1,5,7.6e-05,-0.743102,nan
1798,0.495,21,0,0,1,8,0.000109,nan,nan
1799,0.385,23,0,0,1,10,8.3e-05,-0.746621,nan
1800,0.55,20,0,0,1,7,7.2e-05,-0.740573,nan
1801,0.49,22,0,0,1,8,7.6e-05,-0.75158,nan
1802,0.605,19,0,0,1,6,0.000147,nan,nan
1803,0.545,21,0,0,1,7,9.1e-05,-0.757264,nan
1804,0.545,21,0,0,1,7,0.000131,nan,nan
1805,0.555,19,0,0,1,7,0.000108,-0.769537,nan
1806,0.44,22,0,0,1,9,9.8e-05,-0.733107,nan
1807,0.605,19,0,0,1,6,0.000148,nan,nan
1808,0.605,19,0,0,1,6,0.000121,-0.765011,nan
1809,0.38,24,0,0,1,10,9.1e-05,-0.715264,nan
1810,0.38,24,0,0,1,10,9.8e-05,-0.754832,nan
1811,0.39,22,0,0,1,10,8.7e-05,-0.738535,nan
1812,0.6,20,0,0,1,6,0.000111,-0.765024,nan
1813,0.49,22,0,0,1,8,0.000226,-0.746183,nan
1814,0.545,21,0,0,1,7,0.000131,nan,nan
1815,0.49,22,0,0,1,8,0.000235,nan,nan
1816,0.435,23,0,0,1,9,0.000119,-0.747535,nan
1817,0.54,22,0,0,1,7,0.000167,-0.735665,nan
1818,0.545,21,0,0,1,7,0.000128,nan,nan
1819,0.545,21,0,0,1,7,9.8e-05,-0.754241,nan
1820,0.435,23,0,0,1,9,5.9e-05,nan,nan
1821,0.49,22,0,0,1,8,0.000138,nan,nan
1822,0.55,20,0,0,1,7,7.7e-05,nan,nan
1823,0.605,19,0,0,1,6,0.000133,-0.749833,nan
1824,0.545,21,0,0,1,7,0.007017,nan,nan
1825,0.55,20,0,0,1,7,0.000163,nan,nan
1826,0.385,23,0,0,1,10,0.000126,-0.758681,nan
1827,0.6,20,0,0,1,6,0.000123,-0.750975,nan
1828,0.435,23,0,0,1,9,9.8e-05,nan,nan
1829,0.435,23,0,0,1,9,9.8e-05,-0.759098,nan
1830,0.605,19,0,0,1,6,7.7e-05,nan,nan
1831,0.435,23,0,0,1,9,6.9e-05,-0.747918,nan
1832,0.545,21,0,0,1,7,0.000108,nan,nan
1833,0.385,23,0,0,1,10,0.000169,-0.73613,nan
1834,0.605,19,0,0,1,6,0.000193,nan,nan
1835,0.43,24,0,0,1,9,8.1e-05,nan,nan
1836,0.55,20,0,0,1,7,0.000134,nan,nan
1837,0.49,22,0,0,1,8,9.2e-05,nan,nan
1838,0.55,20,0,0,1,7,0.000133,nan,nan
1839,0.545,21,0,0,1,7,0.000262,-0.75851,nan
1840,0.55,20,0,0,1,7,0.00014,-0.750718,nan
1841,0.595,21,0,0,1,6,0.000124,nan,nan
1842,0.375,25,0,0,1,10,9.5e-05,-0.757789,nan
1843,0.38,24,0,0,1,10,7.3e-05,-0.74408,nan
1844,0.44,22,0,0,1,9,7.4e-05,-0.74881,nan
1845,0.49,22,0,0,1,8,0.000176,-0.75373,nan
1846,0.495,21,0,0,1,8,0.000114,nan,nan
1847,0.55,20,0,0,1,7,0.0002,nan,nan
1848,0.325,25,0,0,1,11,9e-05,-0.757099,nan
1849,0.44,22,0,0,1,9,0.000137,-0.749255,nan
1850,0.435,23,0,0,1,9,7.5e-05,nan,nan
1851,0.545,21,0,0,1,7,0.000116,-0.756603,nan
1852,0.6,20,0,0,1,6,0.003046,-0.752134,nan
1853,0.49,22,0,0,1,8,0.000128,-0.726193,nan
1854,0.545,21,0,0,1,7,8.7e-05,nan,nan
1855,0.38,24,0,0,1,10,0.0001,nan,nan
1856,0.49,22,0,0,1,8,8e-05,nan,nan
1857,0.6,20,0,0,1,6,0.000142,nan,nan
1858,0.385,23,0,0,1,10,0.000106,-0.746294,nan
1859,0.545,21,0,0,1,7,8.2e-05,nan,nan
1860,0.435,23,0,0,1,9,7.3e-05,-0.766487,nan
1861,0.49,22,0,0,1,8,8.9e-05,-0.749078,nan
1862,0.545,21,0,0,1,7,0.000233,nan,nan
1863,0.495,21,0,0,1,8,0.006754,-0.747251,nan
1864,0.43,24,0,0,1,9,0.000153,-0.759738,nan
1865,0.545,21,0,0,1,7,7.9e-05,nan,nan
1866,0.43,24,0,0,1,9,0.00014,nan,nan
1867,0.495,21,0,0,1,8,0.000123,-0.773255,nan
1868,0.495,21,0,0,1,8,0.000168,nan,nan
1869,0.38,24,0,0,1,10,0.004067,nan,nan
1870,0.55,20,0,0,1,7,0.000173,nan,nan
1871,0.38,24,0,0,1,10,9.9e-05,nan,nan
1872,0.605,19,0,0,1,6,0.003422,-0.731036,nan
1873,0.605,19,0,0,1,6,8.5e-05,nan,nan
1874,0.54,22,0,0,1,7,9.8e-05,nan,nan
1875,0.49,22,0,0,1,8,0.000106,nan,nan
1876,0.385,23,0,0,1,10,8.8e-05,-0.733952,nan
1877,0.495,21,0,0,1,8,0.000208,nan,nan
1878,0.645,21,0,0,1,5,0.000104,-0.733955,nan
1879,0.545,21,0,0,1,7,0.000116,nan,nan
1880,0.265,27,0,0,1,12,8.3e-05,-0.753977,nan
1881,0.605,19,0,0,1,6,9e-05,nan,nan
1882,0.55,20,0,0,1,7,0.00014,nan,nan
1883,0.43,24,0,0,1,9,8.2e-05,nan,nan
1884,0.33,24,0,0,1,11,0.000107,nan,nan
1885,0.545,21,0,0,1,7,0.003706,-0.761916,nan
1886,0.6,20,0,0,1,6,0.000133,-0.748041,nan
1887,0.38,24,0,0,1,10,8.3e-05,-0.748594,nan
1888,0.55,20,0,0,1,7,7.7e-05,-0.73245,nan
1889,0.435,23,0,0,1,9,7.3e-05,nan,nan
1890,0.49,22,0,0,1,8,6.7e-05,nan,nan
1891,0.435,23,0,0,1,9,0.000294,-0.760717,nan
1892,0.325,25,0,0,1,11,9e-05,nan,nan
1893,0.495,21,0,0,1,8,5.3e-05,-0.756388,nan
1894,0.435,23,0,0,1,9,0.000137,nan,nan
1895,0.43,24,0,0,1,9,7.9e-05,nan,nan
1896,0.545,21,0,0,1,7,9e-05,-0.740283,nan
1897,0.545,21,0,0,1,7,6.3e-05,nan,nan
1898,0.435,23,0,0,1,9,8.9e-05,-0.73805,nan
1899,0.49,22,0,0,1,8,0.000115,-0.749993,nan
1900,0.38,24,0,0,1,10,0.000105,-0.746581,nan
1901,0.385,23,0,0,1,10,0.000128,nan,nan
1902,0.495,21,0,0,1,8,0.000102,-0.726172,nan
